"county_id";"city_id";"name";"type"
9;680;"Járdánháza";"city"
9;681;"Jósvafő";"city"
9;682;"Kács";"city"
9;683;"Kánó";"city"
9;684;"Kány";"city"
9;685;"Karcsa";"city"
9;686;"Karos";"city"
9;687;"Kazincbarcika";"city"
9;688;"Kázsmárk";"city"
9;689;"Kéked";"city"
9;690;"Kelemér";"city"
9;691;"Kenézlő";"city"
9;692;"Keresztéte";"city"
9;693;"Kesznyéten";"city"
9;694;"Királd";"city"
9;695;"Kiscsécs";"city"
9;696;"Kisgyőr";"city"
9;697;"Kishuta";"city"
9;698;"Kiskinizs";"city"
9;699;"Kisrozvágy";"city"
9;700;"Kissikátor";"city"
9;701;"Kistokaj";"city"
9;702;"Komjáti";"city"
9;703;"Komlóska";"city"
9;704;"Kondó";"city"
9;705;"Korlát";"city"
9;706;"Köröm";"city"
9;707;"Kovácsvágás";"city"
9;708;"Krasznokvajda";"city"
9;709;"Kupa";"city"
9;710;"Kurityán";"city"
9;711;"Lácacséke";"city"
9;712;"Ládbesenyő";"city"
9;713;"Lak";"city"
9;714;"Legyesbénye";"city"
9;715;"Léh";"city"
9;716;"Lénárddaróc";"city"
9;717;"Litka";"city"
9;718;"Makkoshotyka";"city"
9;719;"Mályi";"city"
9;720;"Mályinka";"city"
9;721;"Martonyi";"city"
9;722;"Megyaszó";"city"
9;723;"Méra";"city"
9;724;"Meszes";"city"
9;725;"Mezőcsát";"city"
9;726;"Mezőkeresztes";"city"
9;727;"Mezőkövesd";"city"
9;728;"Mezőnagymihály";"city"
9;729;"Mezőnyárád";"city"
9;730;"Mezőzombor";"city"
9;731;"Mikóháza";"city"
9;732;"Miskolc";"city"
9;733;"Mogyoróska";"city"
9;734;"Monaj";"city"
9;735;"Monok";"city"
9;736;"Múcsony";"city"
9;737;"Muhi";"city"
9;738;"Nagybarca";"city"
9;739;"Nagycsécs";"city"
9;740;"Nagyhuta";"city"
9;741;"Nagykinizs";"city"
9;742;"Nagymad";"city"
9;743;"(Mad)";"city"
9;744;"Nagyrozvágy";"city"
9;745;"Négyes";"city"
9;746;"Nekézseny";"city"
9;747;"Nemesbikk";"city"
9;748;"Novajidrány";"city"
9;749;"Nyékládháza";"city"
9;750;"Nyésta";"city"
9;751;"Nyíri";"city"
9;752;"Nyomár";"city"
9;753;"Olaszliszka";"city"
9;754;"Onga";"city"
9;755;"Ónod";"city"
9;756;"Ormosbánya";"city"
9;757;"Oszlár";"city"
9;758;"Ózd";"city"
9;759;"Ózd-Center";"city"
9;760;"Ózd-Uraj";"city"
9;761;"Pácin";"city"
9;762;"Pálháza";"city"
9;763;"Pamlény";"city"
9;764;"Pányok";"city"
9;765;"Parasznya";"city"
9;766;"Pere";"city"
9;767;"Perecse";"city"
9;768;"Perkupa";"city"
9;769;"Prügy";"city"
9;770;"Pusztafalu";"city"
9;771;"Pusztaradvány";"city"
9;772;"Putnok";"city"
9;773;"Radostyán";"city"
9;774;"Ragály";"city"
9;775;"Rakaca";"city"
9;776;"Rakacaszend";"city"
9;777;"Rásonysápberencs";"city"
9;778;"Rátka";"city"
9;779;"Regéc";"city"
9;780;"Répáshuta";"city"
9;781;"Révleányvár";"city"
9;782;"Ricse";"city"
9;783;"Rudabánya";"city"
9;784;"Rudolftelep";"city"
9;785;"Sajóbábony";"city"
9;786;"Sajóecseg";"city"
9;787;"Sajógalgóc";"city"
9;788;"Sajóhidvég";"city"
9;789;"Sajóivánka";"city"
9;790;"Sajókápolna";"city"
9;791;"Sajókaza";"city"
9;792;"Sajókeresztúr";"city"
9;793;"Sajólád";"city"
9;794;"Sajólászlófalva";"city"
9;795;"Sajómercse";"city"
9;796;"Sajónémeti";"city"
9;797;"Sajóörös";"city"
9;798;"Sajópálfala";"city"
9;799;"Sajópetri";"city"
9;800;"Sajópüspöki";"city"
9;801;"Sajósenye";"city"
9;802;"Sajószentpéter";"city"
9;803;"Sajószöged";"city"
9;804;"Sajóvámos";"city"
9;805;"Sajóvelezd";"city"
9;806;"Sály";"city"
9;807;"Sárazsadány";"city"
9;808;"Sárospatak";"city"
9;809;"Sáta";"city"
9;810;"Sátoraljaújhely";"city"
9;811;"Sátoraljaújhely-Károlyfalva";"city"
9;812;"Sátoraljaújhely-Rudabányácska";"city"
9;813;"Sátoraljaújhely-Széphalom";"city"
9;814;"Selyeb";"city"
9;815;"Semjén";"city"
9;816;"Serényfalva";"city"
9;817;"Sima";"city"
9;818;"Sóstófalva";"city"
9;819;"Szakácsi";"city"
9;820;"Szakáld";"city"
9;821;"Szalaszend";"city"
9;822;"Szalonna";"city"
9;823;"Szászfa";"city"
9;824;"Szegi";"city"
9;825;"Szegilong";"city"
9;826;"Szemere";"city"
9;827;"Szendrő";"city"
9;828;"Szendrőlád";"city"
9;829;"Szentistván";"city"
9;830;"Szentistvánbaksa";"city"
9;831;"Szerencs";"city"
9;832;"Szikszó";"city"
9;833;"Szin";"city"
9;834;"Szinpetri";"city"
9;835;"Szirmabesenyő";"city"
9;836;"Szögliget";"city"
9;837;"Szőlősardó";"city"
9;838;"Szomolya";"city"
9;839;"Szuhafő";"city"
9;840;"Szuhakálló";"city"
9;841;"Szuhogy";"city"
9;842;"Taktabáj";"city"
9;843;"Taktaharkány";"city"
9;844;"Taktakenéz";"city"
9;845;"Taktaszada";"city"
9;846;"Tállya";"city"
9;847;"Tarcal";"city"
9;848;"Tard";"city"
9;849;"Tardona";"city"
9;850;"Telkibánya";"city"
9;851;"Teresztenye";"city"
9;852;"Tibolddaróc";"city"
9;853;"Tiszabábolna";"city"
9;854;"Tiszacsermely";"city"
9;855;"Tiszadorogma";"city"
9;856;"Tiszakarád";"city"
9;857;"Tiszakeszi";"city"
9;858;"Tiszaladány";"city"
9;859;"Tiszalúc";"city"
9;860;"Tiszapalkonya";"city"
9;861;"Tiszatardos";"city"
9;862;"Tiszatarján";"city"
9;863;"Tiszaújváros";"city"
9;864;"Tiszavalk";"city"
9;865;"Tokaj";"city"
9;866;"Tolcsva";"city"
9;867;"Tomor";"city"
9;868;"Tornabarakony";"city"
9;869;"Tornakápolna";"city"
9;870;"Tornanádaska";"city"
9;871;"Tornaszentandrás";"city"
9;872;"Tornaszentjakab";"city"
9;873;"Tornyosnémeti";"city"
9;874;"Trizs";"city"
9;875;"Újcsanálos";"city"
9;876;"Uppony";"city"
9;877;"Vadna";"city"
9;878;"Vágáshuta";"city"
9;879;"Vajdácska";"city"
9;880;"Vámosújfalu";"city"
9;881;"Varbó";"city"
9;882;"Varbóc";"city"
9;883;"Vatta";"city"
9;884;"Vilmány";"city"
9;885;"Vilyvitány";"city"
9;886;"Viss";"city"
9;887;"Viszló";"city"
9;888;"Vizsoly";"city"
9;889;"Zádorfalva";"city"
9;890;"Zalkod";"city"
9;891;"Zemplénagárd";"city"
9;892;"Ziliz";"city"
9;893;"Zsujta";"city"
9;894;"Zubogy";"city"
10;918;"Algyő";"city"
10;919;"Ambrózfalva";"city"
10;920;"Apátfalva";"city"
10;921;"Árpádhalom";"city"
10;922;"Ásotthalom";"city"
10;923;"Baks";"city"
10;924;"Balástya";"city"
10;925;"Bordány";"city"
10;926;"Csanádalberti";"city"
10;927;"Csanádpalota";"city"
10;928;"Csanytelek";"city"
10;929;"Csengele";"city"
10;930;"Csongrád";"city"
10;931;"Derekegyház";"city"
10;932;"Deszk";"city"
10;933;"Dóc";"city"
10;934;"Domaszék";"city"
10;935;"Eperjes";"city"
10;936;"Fábiánsebestyén";"city"
10;937;"Felgyő";"city"
10;938;"Ferencszállás";"city"
10;939;"Földeák";"city"
10;940;"Forráskút";"city"
10;941;"Hódmezővásárhely";"city"
10;942;"Hódmezővásárhely-Szikáncs";"city"
10;943;"Királyhegyes";"city"
10;944;"Kistelek";"city"
10;945;"Kiszombor";"city"
10;946;"Klárafalva";"city"
10;947;"Kövegy";"city"
10;948;"Kübekháza";"city"
10;949;"Magyarcsanád";"city"
10;950;"Makó";"city"
10;951;"Maroslele";"city"
10;952;"Mártély";"city"
10;953;"Mindszent";"city"
10;954;"Mórahalom";"city"
10;955;"Nagyér";"city"
10;956;"Nagylak";"city"
10;957;"Nagymágocs";"city"
10;958;"Nagytőke";"city"
10;959;"Óföldeák";"city"
10;960;"Ópusztaszer";"city"
10;961;"Öttömös";"city"
10;962;"Pitvaros";"city"
10;963;"Pusztamérges";"city"
10;964;"Pusztaszer";"city"
10;965;"Röszke";"city"
10;966;"Ruzsa";"city"
10;967;"Sándorfalva";"city"
10;968;"Szatymaz";"city"
10;969;"Szeged";"city"
10;970;"Szeged-Gyálarét";"city"
10;971;"Szegvár";"city"
10;972;"Székkutas";"city"
10;973;"Szentes";"city"
10;974;"Tiszasziget";"city"
10;975;"Tömörkény";"city"
10;976;"Újszentiván";"city"
10;977;"Üllés";"city"
10;978;"Zákányszék";"city"
10;979;"Zsombó";"city"
11;980;"Aba";"city"
11;981;"Adony";"city"
11;982;"Alap";"city"
11;983;"Alcsútdoboz";"city"
11;984;"Alsószentiván";"city"
11;985;"Bakonycsernye";"city"
11;986;"Bakonykúti";"city"
11;987;"Balinka";"city"
11;988;"Balinka-Eszény";"city"
11;989;"Baracs";"city"
11;990;"Baracska";"city"
11;991;"Beloiannisz";"city"
11;992;"Besnyő";"city"
11;993;"Bicske";"city"
11;994;"Bicske-Óbarok";"city"
11;995;"Bodajk";"city"
11;996;"Bodmér";"city"
11;997;"Cece";"city"
11;998;"Csabdi";"city"
11;999;"Csákberény";"city"
11;1000;"Csákvár";"city"
11;1001;"Csókakő";"city"
11;1002;"Csór";"city"
11;1003;"Csősz";"city"
11;1004;"Daruszentmiklós";"city"
11;1005;"Dég";"city"
11;1006;"Dunaújváros";"city"
11;1007;"Előszállás";"city"
11;1008;"Enying";"city"
11;1009;"Enying-Balatonbozsok";"city"
11;1010;"Ercsi";"city"
11;1011;"Etyek";"city"
11;1012;"Fehérvárcsurgó";"city"
11;1013;"Felcsút";"city"
11;1014;"Füle";"city"
11;1015;"Gánt";"city"
11;1016;"Gárdony";"city"
11;1017;"Gyúró";"city"
11;1018;"Hantos";"city"
11;1019;"Igar";"city"
11;1020;"Igar-Vámszőlőhegy";"city"
11;1021;"Iszkaszentgyörgy";"city"
11;1022;"Isztimér";"city"
11;1023;"Iváncsa";"city"
11;1024;"Jenő";"city"
11;1025;"Kajászó";"city"
11;1026;"Káloz";"city"
11;1027;"Kápolnásnyék";"city"
11;1028;"Kincsesbánya";"city"
11;1029;"Kisapostag";"city"
11;1030;"Kisláng";"city"
11;1031;"Kőszárhegy";"city"
11;1032;"Kulcs";"city"
11;1033;"Lajoskomárom";"city"
11;1034;"Lepsény";"city"
11;1035;"Lovasberény";"city"
11;1036;"Magyaralmás";"city"
11;1037;"Mány";"city"
11;1038;"Martonvásár";"city"
11;1039;"Mátyásdomb";"city"
11;1040;"Mezőfalva";"city"
11;1041;"Mezőkomárom";"city"
11;1042;"Mezőszentgyörgy";"city"
11;1043;"Mezőszilas";"city"
11;1044;"Moha";"city"
11;1045;"Mór";"city"
11;1046;"Nadap";"city"
11;1047;"Nádasdladány";"city"
11;1048;"Nagykarácsony";"city"
11;1049;"Nagylók";"city"
11;1050;"Nagyveleg";"city"
11;1051;"Nagyvenyim";"city"
11;1052;"Pákozd";"city"
11;1053;"Pátka";"city"
11;1054;"Pázmánd";"city"
11;1055;"Perkáta";"city"
11;1056;"Polgárdi";"city"
11;1057;"Polgárdi-Ipartelepek";"city"
11;1058;"Pusztaszabolcs";"city"
11;1059;"Pusztavám";"city"
11;1060;"Rácalmás";"city"
11;1061;"Ráckeresztúr";"city"
11;1062;"Sárbogárd";"city"
11;1063;"Sáregres";"city"
11;1064;"Sárkeresztes";"city"
11;1065;"Sárkeresztúr";"city"
11;1066;"Sárkeszi";"city"
11;1067;"Sárosd";"city"
11;1068;"Sárszentágota";"city"
11;1069;"Sárszentmihály";"city"
11;1070;"Seregélyes";"city"
11;1071;"Soponya";"city"
11;1072;"Söréd";"city"
11;1073;"Sukoró";"city"
11;1074;"Szabadbattyán";"city"
11;1075;"Szabadegyháza";"city"
11;1076;"Szabadhidvég";"city"
11;1077;"Szár";"city"
11;1078;"Szárliget";"city"
11;1079;"Székesfehérvár";"city"
11;1080;"Székesfehérvár-Börgönd";"city"
11;1081;"Tabajd";"city"
11;1082;"Tác";"city"
11;1083;"Tordas";"city"
11;1084;"Újbarok";"city"
11;1085;"Úrhida";"city"
11;1086;"Vajta";"city"
11;1087;"Vál";"city"
11;1088;"Velence";"city"
11;1089;"Vereb";"city"
11;1090;"Vértesacsa";"city"
11;1091;"Vértesboglár";"city"
11;1092;"Zámoly";"city"
11;1093;"Zichyújfalu";"city"
12;1094;"Abda";"city"
12;1095;"Acsalag";"city"
12;1096;"Ágfalva";"city"
12;1097;"Agyagosszergény";"city"
12;1098;"Árpás";"city"
12;1099;"Ásványráró";"city"
12;1100;"Babót";"city"
12;1101;"Bágyogszovát";"city"
12;1102;"Barbacs";"city"
12;1103;"Beled";"city"
12;1104;"Bezenye";"city"
12;1105;"Bezi";"city"
12;1106;"Bodonhely";"city"
12;1107;"Bogyoszló";"city"
12;1108;"Bőny";"city"
12;1109;"Börcs";"city"
12;1110;"Bősárkány";"city"
12;1111;"Cakóháza";"city"
12;1112;"Cirák";"city"
12;1113;"Csáfordjánosfa";"city"
12;1114;"Csapod";"city"
12;1115;"Csér";"city"
12;1116;"Csikvánd";"city"
12;1117;"Csorna";"city"
12;1118;"Darnózseli";"city"
12;1119;"Dénesfa";"city"
12;1120;"Dör";"city"
12;1121;"Dunakiliti";"city"
12;1122;"Dunaremete";"city"
12;1123;"Dunaszeg";"city"
12;1124;"Dunaszentpál";"city"
12;1125;"Dunasziget";"city"
12;1126;"Ebergőc";"city"
12;1127;"Écs";"city"
12;1128;"Edve";"city"
12;1129;"Egyed";"city"
12;1130;"Egyházasfalu";"city"
12;1131;"Enese";"city"
12;1132;"Farád";"city"
12;1133;"Fehértó";"city"
12;1134;"Feketeerdő";"city"
12;1135;"Felpéc";"city"
12;1136;"Fertőboz";"city"
12;1137;"Fertőd";"city"
12;1138;"Fertőd-Tőzeggyármajor";"city"
12;1139;"Fertőendréd";"city"
12;1140;"Fertőhomok";"city"
12;1141;"Fertőrákos";"city"
12;1142;"Fertőszentmiklós";"city"
12;1143;"Fertőszéplak";"city"
12;1144;"Gönyű";"city"
12;1145;"Gyalóka";"city"
12;1146;"Gyarmat";"city"
12;1147;"Gyömöre";"city"
12;1148;"Győr";"city"
12;1149;"Győr-Gyirmót";"city"
12;1150;"Győrasszonyfa";"city"
12;1151;"Győrladamér";"city"
12;1152;"Gyóró";"city"
12;1153;"Győrság";"city"
12;1154;"Győrsövényház";"city"
12;1155;"Győrszemere";"city"
12;1156;"Győrújbarát";"city"
12;1157;"Győrújfalu";"city"
12;1158;"Győrzámoly";"city"
12;1159;"Halászi";"city"
12;1160;"Harka";"city"
12;1161;"Hédervár";"city"
12;1162;"Hegyeshalom";"city"
12;1163;"Hegykő";"city"
12;1164;"Hidegség";"city"
12;1165;"Himod";"city"
12;1166;"Hövej";"city"
12;1167;"Ikrény";"city"
12;1168;"Iván";"city"
12;1169;"Jánossomorja";"city"
12;1170;"Jobaháza";"city"
12;1171;"Kajárpéc";"city"
12;1172;"Kapuvár";"city"
12;1173;"Kapuvár-Öntésmajor";"city"
12;1174;"Károlyháza";"city"
12;1175;"Kimle";"city"
12;1176;"Kisbabot";"city"
12;1177;"Kisbajcs";"city"
12;1178;"Kisbodak";"city"
12;1179;"Kisfalud";"city"
12;1180;"Kóny";"city"
12;1181;"Kópháza";"city"
12;1182;"Koroncó";"city"
12;1183;"Kunsziget";"city"
12;1184;"Lébény";"city"
12;1185;"Levél";"city"
12;1186;"Lipót";"city"
12;1187;"Lövő";"city"
12;1188;"Maglóca";"city"
12;1189;"Magyarkeresztúr";"city"
12;1190;"Máriakálnok";"city"
12;1191;"Markotabödöge";"city"
12;1192;"Mecsér";"city"
12;1193;"Mérges";"city"
12;1194;"Mezőörs";"city"
12;1195;"Mezőörs-Mindszentpuszta";"city"
12;1196;"Mihályi";"city"
12;1197;"Mórichida";"city"
12;1198;"Mosonmagyaróvár";"city"
12;1199;"Mosonszentmiklós";"city"
12;1200;"Mosonszentmiklós-Mosonújhely";"city"
12;1201;"Mosonszolnok";"city"
12;1202;"Nagybajcs";"city"
12;1203;"Nagycenk";"city"
12;1204;"Nagylózs";"city"
12;1205;"Nagyszentjános";"city"
12;1206;"Nemeskér";"city"
12;1207;"Nyalka";"city"
12;1208;"Nyúl";"city"
12;1209;"Osli";"city"
12;1210;"Öttevény";"city"
12;1211;"Páli";"city"
12;1212;"Pannonhalma";"city"
12;1213;"Pásztori";"city"
12;1214;"Pázmándfalu";"city"
12;1215;"Pér";"city"
12;1216;"Pereszteg";"city"
12;1217;"Petőháza";"city"
12;1218;"Pinnye";"city"
12;1219;"Potyond";"city"
12;1220;"Püski";"city"
12;1221;"Pusztacsalád";"city"
12;1222;"Rábacsanak";"city"
12;1223;"Rábacsécsény";"city"
12;1224;"Rábakecöl";"city"
12;1225;"Rábapatona";"city"
12;1226;"Rábapordány";"city"
12;1227;"Rábasebes";"city"
12;1228;"Rábaszentandrás";"city"
12;1229;"Rábaszentmihály";"city"
12;1230;"Rábaszentmiklós";"city"
12;1231;"Rábatamási";"city"
12;1232;"Rábcakapi";"city"
12;1233;"Rajka";"city"
12;1234;"Ravazd";"city"
12;1235;"Répceszemere";"city"
12;1236;"Répcevis";"city"
12;1237;"Rétalap";"city"
12;1238;"Röjtökmuzsaj";"city"
12;1239;"Sarród";"city"
12;1240;"Sarród-Fertőújlak";"city"
12;1241;"Sobor";"city"
12;1242;"Sokorópátka";"city"
12;1243;"Sopron";"city"
12;1244;"Sopron-Balf";"city"
12;1245;"Sopronhorpács";"city"
12;1246;"Sopronkövesd";"city"
12;1247;"Sopronnémeti";"city"
12;1248;"Szakony";"city"
12;1249;"Szany";"city"
12;1250;"Szárföld";"city"
12;1251;"Szerecseny";"city"
12;1252;"Szil";"city"
12;1253;"Szilsárkány";"city"
12;1254;"Táp";"city"
12;1255;"Tápszentmiklós";"city"
12;1256;"Tarjánpuszta";"city"
12;1257;"Tárnokréti";"city"
12;1258;"Tényő";"city"
12;1259;"Tét";"city"
12;1260;"Töltéstava";"city"
12;1261;"Újkér";"city"
12;1262;"Újrónafő";"city"
12;1263;"Und";"city"
12;1264;"Vadosfa";"city"
12;1265;"Vág";"city"
12;1266;"Vámosszabadi";"city"
12;1267;"Várbalog";"city"
12;1268;"Vásárosfalu";"city"
12;1269;"Vének";"city"
12;1270;"Veszkény";"city"
12;1271;"Vitnyéd";"city"
12;1272;"Völcsej";"city"
12;1273;"Zsebeháza";"city"
12;1274;"Zsira";"city"
13;1275;"Álmosd";"city"
13;1276;"Ártánd";"city"
13;1277;"Bagamér";"city"
13;1278;"Bakonszeg";"city"
13;1279;"Balmazújváros";"city"
13;1280;"Báránd";"city"
13;1281;"Bedő";"city"
13;1282;"Berekböszörmény";"city"
13;1283;"Berettyóújfalu";"city"
13;1284;"Berettyóújfalu-Berettyószentmárton";"city"
13;1285;"Bihardancsháza";"city"
13;1286;"Biharkeresztes";"city"
13;1287;"Biharnagybajom";"city"
13;1288;"Bihartorda";"city"
13;1289;"Bocskaikert";"city"
13;1290;"Bojt";"city"
13;1291;"Csökmő";"city"
13;1292;"Darvas";"city"
13;1293;"Debrecen";"city"
13;1294;"Debrecen-Bánk";"city"
13;1295;"Debrecen-Haláp";"city"
13;1296;"Debrecen-Nagymacs";"city"
13;1297;"Derecske";"city"
13;1298;"Ebes";"city"
13;1299;"Egyek";"city"
13;1300;"Egyek-Telekháza";"city"
13;1301;"Esztár";"city"
13;1302;"Földes";"city"
13;1303;"Folyás";"city"
13;1304;"Fülöp";"city"
13;1305;"Furta";"city"
13;1306;"Gáborján";"city"
13;1307;"Görbeháza";"city"
13;1308;"Hajdúbagos";"city"
13;1309;"Hajdúböszörmény";"city"
13;1310;"Hajdúböszörmény-Bodaszőlő";"city"
13;1311;"Hajdúböszörmény-Hajdúvid";"city"
13;1312;"Hajdúböszörmény-Nagypród";"city"
13;1313;"Hajdúdorog";"city"
13;1314;"Hajdúhadház";"city"
13;1315;"Hajdúnánás";"city"
13;1316;"Hajdúnánás-Tedej";"city"
13;1317;"Hajdúsámson";"city"
13;1318;"Hajdúszoboszló";"city"
13;1319;"Hajdúszovát";"city"
13;1320;"Hencida";"city"
13;1321;"Hortobágy";"city"
13;1322;"Hosszúpályi";"city"
13;1323;"Kaba";"city"
13;1324;"Kismarja";"city"
13;1325;"Kokad";"city"
13;1326;"Komádi";"city"
13;1327;"Konyár";"city"
13;1328;"Körösszakál";"city"
13;1329;"Körösszegapáti";"city"
13;1330;"Létavértes";"city"
13;1331;"Magyarhomorog";"city"
13;1332;"Mezőpeterd";"city"
13;1333;"Mezősas";"city"
13;1334;"Mikepércs";"city"
13;1335;"Monostorpályi";"city"
13;1336;"Nádudvar";"city"
13;1337;"Nagyhegyes";"city"
13;1338;"Nagykereki";"city"
13;1339;"Nagyrábé";"city"
13;1340;"Nyírábrány";"city"
13;1341;"Nyíracsád";"city"
13;1342;"Nyíradony";"city"
13;1343;"Nyíradony-Aradványpuszta";"city"
13;1344;"Nyíradony-Tamásipuszta";"city"
13;1345;"Nyírmártonfalva";"city"
13;1346;"Pocsaj";"city"
13;1347;"Polgár";"city"
13;1348;"Püspökladány";"city"
13;1349;"Sáp";"city"
13;1350;"Sáránd";"city"
13;1351;"Sárrétudvari";"city"
13;1352;"Szentpéterszeg";"city"
13;1353;"Szerep";"city"
13;1354;"Szerep-Hosszúhát";"city"
13;1355;"Téglás";"city"
13;1356;"Tépe";"city"
13;1357;"Tetétlen";"city"
13;1358;"Tiszacsege";"city"
13;1359;"Tiszagyulaháza";"city"
13;1360;"Told";"city"
13;1361;"Újiráz";"city"
13;1362;"Újléta";"city"
13;1363;"Újszentmargita";"city"
13;1364;"Újtikos";"city"
13;1365;"Vámospércs";"city"
13;1366;"Váncsod";"city"
13;1367;"Vekerd";"city"
13;1368;"Zsáka";"city"
14;1369;"Abasár";"city"
14;1370;"Adács";"city"
14;1371;"Aldebrő";"city"
14;1372;"Andornaktálya";"city"
14;1373;"Apc";"city"
14;1374;"Átány";"city"
14;1375;"Atkár";"city"
14;1376;"Balaton";"city"
14;1377;"Bátor";"city"
14;1378;"Bekölce";"city"
14;1379;"Bélapátfalva";"city"
14;1380;"Besenyőtelek";"city"
14;1381;"Boconád";"city"
14;1382;"Bodony";"city"
14;1383;"Boldog";"city"
14;1384;"Bükkszék";"city"
14;1385;"Bükkszenterzsébet";"city"
14;1386;"Bükkszentmárton";"city"
14;1387;"Csány";"city"
14;1388;"Demjén";"city"
14;1389;"Detk";"city"
14;1390;"Domoszló";"city"
14;1391;"Dormánd";"city"
14;1392;"Ecséd";"city"
14;1393;"Eger";"city"
14;1394;"Eger-Felnémet";"city"
14;1395;"Egerbakta";"city"
14;1396;"Egerbocs";"city"
14;1397;"Egercsehi";"city"
14;1398;"Egerfarmos";"city"
14;1399;"Egerszalók";"city"
14;1400;"Egerszólát";"city"
14;1401;"Erdőkövesd";"city"
14;1402;"Erdőtelek";"city"
14;1403;"Erk";"city"
14;1404;"Fedémes";"city"
14;1405;"Feldebrő";"city"
14;1406;"Felsőtárkány";"city"
14;1407;"Füzesabony";"city"
14;1408;"Gyöngyös";"city"
14;1409;"Gyöngyös-Kékestető";"city"
14;1410;"Gyöngyös-Mátrafüred";"city"
14;1411;"Gyöngyös-Mátraháza";"city"
14;1412;"Gyöngyöshalász";"city"
14;1413;"Gyöngyösoroszi";"city"
14;1414;"Gyöngyöspata";"city"
14;1415;"Gyöngyössolymos";"city"
14;1416;"Gyöngyöstarján";"city"
14;1417;"Halmajugra";"city"
14;1418;"Hatvan";"city"
14;1419;"Hatvan-Kerekharaszt";"city"
14;1420;"Heréd";"city"
14;1421;"Heves";"city"
14;1422;"Hevesaranyos";"city"
14;1423;"Hevesvezekény";"city"
14;1424;"Hort";"city"
14;1425;"Istenmezeje";"city"
14;1426;"Ivád";"city"
14;1427;"Kál";"city"
14;1428;"Kápolna";"city"
14;1429;"Karácsond";"city"
14;1430;"Kerecsend";"city"
14;1431;"Kisfüzes";"city"
14;1432;"Kisköre";"city"
14;1433;"Kisnána";"city"
14;1434;"Kömlő";"city"
14;1435;"Kompolt";"city"
14;1436;"Lőrinci";"city"
14;1437;"Ludas";"city"
14;1438;"Maklár";"city"
14;1439;"Markaz";"city"
14;1440;"Mátraballa";"city"
14;1441;"Mátraderecske";"city"
14;1442;"Mátraszentimre";"city"
14;1443;"Mátraszentimre-Galyatető";"city"
14;1444;"Mezőszemere";"city"
14;1445;"Mezőtárkány";"city"
14;1446;"Mikófalva";"city"
14;1447;"Mónosbél";"city"
14;1448;"Nagyfüged";"city"
14;1449;"Nagykökényes";"city"
14;1450;"Nagyréde";"city"
14;1451;"Nagytálya";"city"
14;1452;"Nagyút";"city"
14;1453;"Nagyvisnyó";"city"
14;1454;"Noszvaj";"city"
14;1455;"Novaj";"city"
14;1456;"Ostoros";"city"
14;1457;"Parád";"city"
14;1458;"Parád-Parádfürdő";"city"
14;1459;"Parádsasvár";"city"
14;1460;"Pély";"city"
14;1461;"Pétervására";"city"
14;1462;"Petőfibánya";"city"
14;1463;"Poroszló";"city"
14;1464;"Recsk";"city"
14;1465;"Rózsaszentmárton";"city"
14;1466;"Sarud";"city"
14;1467;"Sirok";"city"
14;1468;"Szajla";"city"
14;1469;"Szarvaskő";"city"
14;1470;"Szentdomonkos";"city"
14;1471;"Szihalom";"city"
14;1472;"Szilvásvárad";"city"
14;1473;"Szúcs";"city"
14;1474;"Szűcsi";"city"
14;1475;"Tarnabod";"city"
14;1476;"Tarnalelesz";"city"
14;1477;"Tarnaméra";"city"
14;1478;"Tarnaörs";"city"
14;1479;"Tarnaszentmária";"city"
14;1480;"Tarnaszentmiklós";"city"
14;1481;"Tarnazsadány";"city"
14;1482;"Tenk";"city"
14;1483;"Terpes";"city"
14;1484;"Tiszanána";"city"
14;1485;"Tófalu";"city"
14;1486;"Újlőrincfalva";"city"
14;1487;"Vámosgyörk";"city"
14;1488;"Váraszó";"city"
14;1489;"Vécs";"city"
14;1490;"Verpelét";"city"
14;1491;"Visonta";"city"
14;1492;"Visznek";"city"
14;1493;"Zagyvaszántó";"city"
14;1494;"Zaránk";"city"
15;1495;"Abádszalók";"city"
15;1496;"Alattyán";"city"
15;1497;"Berekfürdő";"city"
15;1498;"Besenyszög";"city"
15;1499;"Cibakháza";"city"
15;1500;"Csataszög";"city"
15;1501;"Csépa";"city"
15;1502;"Cserkeszőlő";"city"
15;1503;"Fegyvernek";"city"
15;1504;"Fegyvernek-Szapárfalu";"city"
15;1505;"Hunyadfalva";"city"
15;1506;"Jánoshida";"city"
15;1507;"Jászágó";"city"
15;1508;"Jászalsószentgyörgy";"city"
15;1509;"Jászapáti";"city"
15;1510;"Jászárokszállás";"city"
15;1511;"Jászberény";"city"
15;1512;"Jászberény-Portelek";"city"
15;1513;"Jászboldogháza";"city"
15;1514;"Jászdózsa";"city"
15;1515;"Jászfelsőszentgyörgy";"city"
15;1516;"Jászfényszaru";"city"
15;1517;"Jászivány";"city"
15;1518;"Jászjákóhalma";"city"
15;1519;"Jászkisér";"city"
15;1520;"Jászladány";"city"
15;1521;"Jászszentandrás";"city"
15;1522;"Jásztelek";"city"
15;1523;"Karcag";"city"
15;1524;"Kenderes";"city"
15;1525;"Kenderes-Bánhalma";"city"
15;1526;"Kengyel";"city"
15;1527;"Kétpó";"city"
15;1528;"Kisújszállás";"city"
15;1529;"Kőtelek";"city"
15;1530;"Kuncsorba";"city"
15;1531;"Kunhegyes";"city"
